nno,        4961.
nel,        4800.
nge,           1.
geo,           1.,   0.100000E+01,   0.100000E+01,   0.100000E+01
nmt,           1.
mat,           1.,   0.100000E+01,   0.100000E+01,   0.300000E+00,   0.788861E-30
pty,           0.
sym,           0.
dim,           0.
end
noh,           1.,   0.00000000E+00,   0.00000000E+00,   0.00000000E+00
noh,           2.,   0.12000000E+03,   0.00000000E+00,   0.00000000E+00
noh,           3.,   0.10000000E+01,   0.00000000E+00,   0.00000000E+00
noh,           4.,   0.20000000E+01,   0.00000000E+00,   0.00000000E+00
noh,           5.,   0.30000000E+01,   0.00000000E+00,   0.00000000E+00
noh,           6.,   0.40000000E+01,   0.00000000E+00,   0.00000000E+00
noh,           7.,   0.50000000E+01,   0.00000000E+00,   0.00000000E+00
noh,           8.,   0.60000000E+01,   0.00000000E+00,   0.00000000E+00
noh,           9.,   0.70000000E+01,   0.00000000E+00,   0.00000000E+00
noh,          10.,   0.80000000E+01,   0.00000000E+00,   0.00000000E+00
noh,          11.,   0.90000000E+01,   0.00000000E+00,   0.00000000E+00
noh,          12.,   0.10000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          13.,   0.11000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          14.,   0.12000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          15.,   0.13000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          16.,   0.14000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          17.,   0.15000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          18.,   0.16000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          19.,   0.17000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          20.,   0.18000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          21.,   0.19000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          22.,   0.20000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          23.,   0.21000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          24.,   0.22000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          25.,   0.23000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          26.,   0.24000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          27.,   0.25000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          28.,   0.26000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          29.,   0.27000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          30.,   0.28000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          31.,   0.29000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          32.,   0.30000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          33.,   0.31000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          34.,   0.32000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          35.,   0.33000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          36.,   0.34000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          37.,   0.35000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          38.,   0.36000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          39.,   0.37000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          40.,   0.38000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          41.,   0.39000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          42.,   0.40000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          43.,   0.41000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          44.,   0.42000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          45.,   0.43000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          46.,   0.44000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          47.,   0.45000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          48.,   0.46000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          49.,   0.47000000E+02,   0.00000000E+00,   0.00000000E+00
noh,          50.,   0.48000000E+02,   0.00000000E+00,   0.00000000E+00
